last_scraped,name,description,neighborhood_overview,host_name,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,estimated_occupancy_l365d,first_review,last_review,instant_bookable,central,review_scores_rating
9376,8,267,0,7,7427,0,14,1.0,0.95,0,2,4,18,1,34.15733,-118.13715,21,12,2,1.0,14,1,1.0,694,104.0,1,1125,156,8919,9360,0,6.89,4.94
9377,29,315,0,7,5808,0,14,0.98,0.74,,29,71,18,1,34.01472,-118.23823,20,12,2,,14,,,391,,1,365,186,8861,9372,0,7.23,4.68
9376,32,513,0,3,8155,7,14,1.0,0.88,1,7,8,18,1,34.14205,-118.09916,18,15,5,2.5,9,2,4.0,517,220.0,1,365,6,9301,9301,0,7.4,4.0
9376,32,500,0,6,7980,0,14,1.0,0.99,0,5,9,9,1,34.09217,-118.06427,11,15,15,3.0,7,5,9.0,1151,253.0,2,365,24,8710,9220,1,7.06,4.64
9377,50,409,0,4,9019,395,14,1.0,0.91,1,215,321,18,1,34.02319679459417,-118.29971844871196,20,12,2,1.0,14,1,1.0,317,32.0,31,120,62,9247,9247,0,7.18,5.0
9376,41,408,1000,12,5576,391,14,0.97,0.64,0,135,193,32,1,34.0438745,-118.2578334,18,15,4,2.0,7,2,3.0,820,679.0,1,28,6,8419,9302,1,6.79,4.33
9376,15,443,0,5,6586,173,14,1.0,1.0,1,1,1,18,1,34.47356824495315,-118.56122429070588,17,15,2,1.0,6,0,2.0,771,152.0,27,90,255,9066,9374,0,6.73,4.92
9376,46,538,1000,6,8496,429,14,1.0,1.0,1,55,57,18,1,34.05871390879265,-118.2968818396107,18,15,6,2.0,7,2,3.0,1104,164.0,1,365,72,9287,9373,1,7.25,5.0
9376,32,87,0,4,4768,245,18,0.84,0.32,,184,341,18,1,34.04299,-118.47095,21,12,2,1.0,6,1,1.0,618,89.0,30,365,60,9015,9015,0,7.16,5.0
9377,39,268,382,5,4516,59,0,,,0,1,2,18,1,34.08789,-118.30439,18,15,2,,6,1,,300,,30,1125,0,5482,6902,0,7.25,4.88
9376,35,497,447,20,7032,183,14,0.99,0.99,0,59,90,32,1,34.08155,-118.39067,22,12,2,1.0,14,1,1.0,367,172.0,1,1125,234,7813,9359,1,6.78,4.34
9376,48,449,415,6,4690,368,18,1.0,0.76,1,13,18,23,1,33.88854,-118.08083,18,15,2,1.0,6,0,0.0,772,68.0,28,365,255,6315,9354,0,7.27,4.98
9376,42,498,244,6,8523,0,18,0.78,0.6,0,3,9,18,1,34.07558,-118.40377,20,12,2,1.0,14,1,1.0,781,295.0,7,60,14,8783,9263,0,6.68,3.0
9376,32,309,1000,11,8630,0,14,1.0,0.91,0,25,30,18,1,34.07427,-118.39681,18,15,4,2.0,7,2,2.0,1014,238.0,30,365,60,8674,9352,0,7.05,4.56
9376,49,498,224,4,7659,0,0,,,1,1,1,18,1,34.11622,-118.77573,12,15,11,3.0,7,5,7.0,1240,389.0,2,20,0,7939,8968,1,7.11,4.88
9377,48,489,399,5,4853,89,0,,,1,1,2,32,1,34.12564,-118.22423,18,15,2,,6,,,988,,30,30,0,8328,8982,0,7.48,4.99
9376,30,500,199,6,7132,0,18,0.7,0.64,1,6,7,18,1,34.20255,-118.50593,11,15,7,3.0,7,3,4.0,669,211.0,30,365,60,7963,9327,0,7.22,5.0
9376,48,490,0,4,8956,447,14,1.0,0.91,1,11,17,18,1,34.00063988045948,-118.41651029530016,11,15,3,1.0,6,1,1.0,974,141.0,1,365,255,9001,9369,1,7.2,4.92
9377,50,499,450,4,3761,286,12,1.0,0.25,0,1,3,18,1,34.00436,-118.46057,11,15,6,3.0,7,3,3.0,1130,437.0,30,180,0,5896,9008,0,7.44,4.91
9376,35,477,152,17,6563,0,14,1.0,0.0,0,1,4,18,1,34.07224,-118.49055,11,15,8,3.5,9,4,5.0,877,803.0,30,1125,0,6624,8682,0,6.83,5.0
9376,36,299,1000,4,4169,62,14,1.0,0.83,1,5,9,18,1,34.10031,-118.37345,20,12,1,1.5,9,1,1.0,1154,139.0,30,730,60,8135,9313,0,6.98,5.0
9377,49,506,0,7,6292,0,14,1.0,1.0,1,4,4,18,1,34.1389182,-117.9792416,21,12,2,,14,,,761,,2,365,6,8838,9286,0,7.32,5.0
9377,29,476,188,5,4248,384,0,,0.25,0,1,2,32,1,34.11123,-118.20099,15,15,4,,6,2,,500,,30,1125,60,6774,9163,0,7.27,4.91
9377,49,411,574,7,8453,0,12,0.8,1.0,0,8,10,18,1,34.05806514145384,-118.34658989906796,18,15,2,1.0,6,1,1.0,1154,149.0,30,365,60,8470,9136,1,7.08,4.83
9377,50,498,745,4,4622,196,14,1.0,0.73,1,48,50,18,1,34.0476258,-118.4346024,18,15,4,1.0,6,1,2.0,727,154.0,30,360,120,6433,9258,0,7.3,4.42
9377,50,455,0,8,5616,346,14,1.0,0.93,0,71,95,18,1,34.01692,-118.41802,11,15,4,1.0,6,2,2.0,1037,275.0,30,365,60,9205,9205,0,7.05,5.0
9376,44,255,630,4,6448,382,14,1.0,0.9,1,2,3,18,1,34.24443,-118.2584,11,15,7,2.0,7,3,4.0,1346,483.0,31,365,248,8331,9133,0,7.26,4.94
9376,7,39,68,6,6723,0,14,1.0,0.82,0,34,39,18,1,33.9898,-117.96297,19,11,1,3.0,14,1,1.0,581,30.0,31,365,62,8767,9034,0,7.08,5.0
9377,34,108,0,5,5250,69,0,,,0,1,1,18,1,33.77775,-118.1849,11,15,4,,6,2,,129,,31,1125,0,5931,5934,0,6.87,5.0
9377,18,495,204,4,5641,523,0,,,0,2,3,18,1,33.81583,-118.38824,24,12,2,,13,2,,227,,1,30,0,6466,6507,1,7.01,4.93
9376,31,42,0,6,4632,0,14,0.96,0.96,1,2,2,9,1,33.873765428337855,-118.3596650987377,20,12,2,1.0,13,1,1.0,618,101.0,1,365,138,9219,9360,0,7.15,5.0
9376,35,521,0,17,7024,33,14,1.0,0.94,1,1,1,18,1,34.10088937569812,-118.12791129458088,11,15,2,1.0,6,1,1.0,345,95.0,1,2,255,8867,9345,0,6.81,4.94
9376,37,184,0,5,5626,412,14,1.0,0.98,0,7,17,18,1,33.79575,-118.33958,20,12,2,1.0,13,1,1.0,496,52.0,1,1125,108,5878,9348,1,7.15,4.49
9377,32,435,0,3,5475,389,14,1.0,1.0,1,2,2,18,1,34.01209590460455,-118.29595184637829,18,15,1,1.0,6,1,1.0,1038,76.0,30,180,180,8768,9312,0,6.98,5.0
9377,41,465,0,4,9119,0,14,1.0,1.0,0,30,35,18,1,34.0585,-118.38321,18,15,2,1.0,6,1,1.0,179,120.0,1,365,18,9304,9360,1,7.16,5.0
9377,47,496,542,8,5017,450,14,1.0,0.94,1,42,70,32,1,34.03084,-118.48359,12,15,4,2.0,7,2,2.0,471,336.0,31,365,62,9338,9338,0,6.96,5.0
9377,48,418,1000,3,7233,275,18,1.0,1.0,0,1,1,9,0,34.035,-118.46263,12,15,4,1.5,9,2,3.0,1205,156.0,30,1125,60,8856,9176,0,7.13,4.67
9376,33,305,0,5,6714,0,14,1.0,0.99,1,1,1,18,1,33.93679,-118.34856,11,15,7,2.0,7,2,4.0,1368,177.0,1,365,222,8887,9339,0,7.45,4.9
9377,29,414,0,8,9253,0,14,1.0,0.91,1,7,12,18,0,34.09339,-118.35018,18,15,4,1.0,6,1,2.0,600,151.0,3,365,18,9299,9353,0,7.24,3.33
9376,47,535,434,17,5551,581,18,0.75,0.71,0,2,13,32,1,33.94985,-118.25548,11,15,7,1.0,6,3,5.0,670,152.0,1,1125,255,7580,9367,0,7.18,4.74
9376,47,1000,246,4,6123,62,14,1.0,1.0,1,2,3,18,1,34.15188,-118.36771,17,15,6,2.0,7,2,3.0,1069,283.0,3,730,102,6887,9373,0,7.29,4.97
9377,49,491,0,26,5210,209,14,1.0,0.96,0,39,191,18,1,34.03069,-118.48177,18,15,4,,6,2,,613,,30,1125,0,8056,8056,0,6.71,2.0
9376,49,386,0,4,6073,179,14,1.0,0.99,,11,12,18,1,34.13757,-118.01426,17,15,3,1.0,6,0,2.0,617,71.0,1,90,156,6765,9374,0,7.31,4.96
9377,50,338,1000,7,8357,0,14,1.0,0.83,1,3,6,18,1,34.06274668427174,-118.37361787316088,16,15,6,3.5,9,3,3.0,1037,449.0,1,365,252,8703,9369,0,7.05,4.92
9376,17,244,0,8,9138,0,14,1.0,0.86,0,4,6,18,0,33.82828,-118.3063,18,15,2,1.0,6,0,1.0,250,64.0,30,365,60,9345,9345,0,7.6,5.0
9376,46,96,0,4,9003,408,14,1.0,0.94,1,4,6,18,1,34.07,-118.38754,18,15,4,2.0,7,2,2.0,1001,278.0,1,365,108,9045,9366,0,6.74,4.72
9376,38,314,0,19,6144,1031,18,0.97,0.64,0,104,318,32,1,34.10191,-118.33724,18,15,3,1.0,6,1,,441,163.0,31,1125,62,8503,9345,0,6.67,4.8
9376,14,101,0,11,8524,0,14,1.0,0.89,1,3,4,18,1,34.12888381650494,-118.2606898475796,18,15,8,2.0,7,2,5.0,876,268.0,2,29,234,8741,9374,0,7.13,4.82
9376,49,244,635,6,5682,583,12,0.83,0.67,,4,4,18,1,34.12109,-118.20809,11,15,5,1.0,6,2,2.0,740,258.0,30,365,255,7232,9282,0,7.14,4.91
9376,24,525,0,3,4676,241,14,1.0,0.99,1,6,6,18,1,34.14657243388103,-118.14917764603273,12,15,6,2.5,9,2,2.0,1183,205.0,30,365,120,9313,9343,0,7.15,5.0
9376,16,179,368,8,5760,449,14,1.0,1.0,1,3,4,18,1,34.04216,-118.31592,20,12,2,1.0,13,1,2.0,263,44.0,30,120,240,5777,9341,0,7.06,4.92
9376,46,227,0,5,5026,1830,18,0.93,0.6,1,3,29,32,1,34.04549,-118.25364,18,15,3,1.0,6,0,3.0,586,142.0,1,365,54,7750,9360,0,7.05,4.8
9377,43,394,469,9,6847,0,14,1.0,0.89,0,4,7,18,1,34.0581,-118.40975,11,15,2,1.0,6,0,1.0,746,213.0,2,27,6,9363,9363,0,7.65,5.0
9376,25,453,0,5,5989,412,18,1.0,1.0,0,1,1,18,1,33.83097,-118.16966,11,15,5,2.0,7,3,4.0,671,324.0,3,365,12,9300,9355,0,6.48,5.0
9376,31,50,0,5,6365,107,14,1.0,0.71,0,4,6,9,1,34.0195,-117.98467,17,15,2,2.0,7,2,2.0,260,120.0,4,365,8,9323,9323,0,6.22,3.0
9376,26,436,102,15,6507,386,0,,0.98,1,1,1,18,1,34.02477,-118.4398,20,12,2,1.0,14,1,1.0,516,96.0,30,30,255,6544,9246,0,7.2,4.95
9376,49,33,0,2,7318,0,14,1.0,,0,3,5,18,1,33.7869,-118.3828,20,12,2,1.0,14,1,1.0,490,162.0,31,31,0,7343,8324,0,6.72,5.0
9376,49,500,338,7,5860,333,18,1.0,0.51,1,2,2,18,1,34.19054,-118.49994,20,12,2,1.0,14,1,1.0,801,81.0,2,60,48,6355,9359,0,7.15,4.95
9376,50,498,1000,3,6117,391,0,,0.5,0,1,3,32,1,33.78064,-118.39835,18,15,7,2.5,9,4,3.0,628,329.0,30,1125,0,8639,8896,0,6.73,5.0
9377,47,500,573,6,6318,341,14,1.0,0.99,0,758,2284,18,1,33.95454,-118.35056,12,15,2,,6,1,,399,,31,1125,124,9051,9062,1,6.98,2.5
9376,48,311,381,6,6430,106,0,,,0,1,1,18,1,33.98756,-118.34724,27,12,2,1.0,14,1,1.0,854,91.0,30,90,0,6505,6818,0,6.89,4.8
9376,22,442,806,5,5815,0,14,1.0,1.0,,20,21,18,1,34.09292,-118.34934,27,12,3,1.0,14,1,1.0,716,93.0,1,30,255,8876,9366,1,6.98,4.82
9376,26,500,0,8,8404,0,0,,0.59,0,1,2,18,1,34.07855,-117.75492,18,15,4,1.0,6,2,2.0,945,150.0,3,700,42,8468,9124,0,6.94,4.4
9377,25,488,0,5,8830,0,12,1.0,0.5,0,1,2,18,1,34.0347247,-118.3036138,11,15,2,,6,,,789,,30,1125,0,8914,8914,0,7.29,5.0
9377,49,495,1000,12,6804,434,14,1.0,1.0,0,12,30,18,1,33.97616,-118.4524,18,15,3,1.5,9,1,1.0,1631,224.0,2,365,144,8765,9366,0,7.1,4.59
9376,19,499,0,5,8775,30,14,1.0,0.94,0,4,4,18,1,34.19362,-118.16923,20,12,2,1.0,14,1,1.0,184,72.0,1,365,6,9373,9373,1,7.26,5.0
9376,18,499,1000,15,9042,0,14,1.0,1.0,1,1,2,18,1,34.0944783,-118.2757938,11,15,6,3.0,7,3,3.0,1257,615.0,3,29,180,9179,9374,0,7.15,5.0
9376,41,441,367,4,5931,91,14,1.0,0.98,1,1,1,18,1,33.79079,-118.31953,17,15,2,1.0,6,0,1.0,575,79.0,2,30,210,7244,9374,0,6.9,4.89
9376,47,187,0,4,3974,0,14,1.0,0.99,1,2,2,18,1,33.34199,-118.32277,12,15,5,2.0,7,2,3.0,992,576.0,2,28,96,8135,9367,0,7.9,4.83
9377,30,507,128,6,6379,0,14,1.0,0.98,1,1,2,18,1,34.00352,-118.48767,11,15,6,2.5,9,3,3.0,416,568.0,2,30,126,6395,9366,0,6.96,4.92
9377,48,503,0,3,4681,0,14,1.0,0.0,0,1,1,18,1,34.09498,-118.25752,11,15,3,,6,2,,720,,31,365,0,8170,8308,0,6.98,4.33
9377,48,186,0,6,6135,0,14,1.0,1.0,0,3,3,32,1,34.10757,-118.44586,18,15,2,,6,1,,712,,30,365,60,7760,9039,1,6.66,4.59
9376,30,505,0,4,8775,412,14,1.0,1.0,1,9,10,18,1,34.10024214076133,-118.11690729835094,11,15,6,1.0,6,2,4.0,871,160.0,1,60,255,8784,9373,1,7.19,4.88
9376,31,512,0,7,7312,0,14,1.0,0.95,0,11,11,18,1,34.07143,-118.11989,11,15,8,3.0,7,4,4.0,728,376.0,2,365,96,9136,9366,0,7.56,5.0
9376,20,114,0,5,6207,0,14,1.0,0.99,1,7,8,18,1,33.90342,-118.10696,25,12,3,2.0,14,1,1.0,386,61.0,1,1125,255,7053,9370,1,6.78,4.81
9376,49,152,295,5,8105,440,14,1.0,0.51,1,15,15,18,1,34.16260822803412,-118.36670049748658,20,12,2,1.0,13,1,1.0,1008,62.0,30,365,0,8583,8751,0,7.18,5.0
9376,29,808,54,5,7971,0,14,1.0,1.0,0,15,17,18,1,34.075121251808405,-118.07759211304376,20,12,2,1.0,14,1,1.0,778,64.0,1,28,24,8728,9340,1,7.1,4.6
9376,48,383,164,9,7979,0,14,1.0,1.0,0,37,81,9,1,34.10053,-118.3228,11,15,2,2.0,7,1,1.0,747,140.0,1,365,102,9062,9372,1,7.26,4.94
9377,41,426,201,4,6729,166,14,1.0,0.96,1,2,3,18,1,34.00771,-118.40961,15,15,2,,6,,,628,,2,14,90,6861,9373,0,7.11,4.87
9376,23,48,0,4,7593,0,14,1.0,1.0,0,48,63,9,1,34.07625813895848,-117.9749641889236,11,15,2,1.0,6,1,1.0,640,56.0,2,365,255,8807,9360,1,6.49,4.77
9376,50,500,537,4,4208,316,18,1.0,0.86,1,2,3,18,1,34.07861,-118.35442,18,15,2,1.0,6,1,2.0,1072,63.0,30,186,255,8581,9373,0,7.48,4.9
9376,50,499,49,22,7463,448,14,1.0,0.98,0,21,22,18,1,34.08336,-118.01489,20,12,2,1.0,13,1,1.0,1589,58.0,7,365,0,8876,8876,1,6.98,5.0
9376,37,417,0,4,9019,395,14,1.0,0.91,1,215,321,18,1,34.04372562384458,-118.28614088888052,20,12,2,1.0,13,1,1.0,268,33.0,31,120,62,9237,9237,0,7.09,5.0
9376,29,568,0,5,7062,352,14,1.0,0.99,0,24,30,18,1,34.14562,-118.11493,20,12,2,2.0,14,1,1.0,611,52.0,1,365,72,9141,9360,1,7.04,4.75
9377,50,480,1000,6,5504,0,12,0.71,0.5,0,2,2,32,1,34.04139,-118.35331,25,12,2,1.5,9,1,2.0,1744,79.0,1,365,60,9311,9368,0,7.42,5.0
9376,18,464,0,9,6104,0,14,0.78,0.8,1,1,1,18,1,33.98378,-118.02328,11,15,8,2.0,7,3,3.0,738,307.0,2,28,78,8841,9234,0,7.17,4.8
9377,47,508,811,5,5196,156,18,1.0,0.92,0,2,2,18,1,34.01938,-118.39534,18,15,2,1.0,6,0,1.0,930,149.0,4,18,32,7071,9366,0,7.32,4.87
9377,45,493,390,5,5456,116,14,1.0,0.99,1,16,16,18,1,34.01709,-118.39713,16,15,2,1.0,6,1,1.0,599,277.0,2,1125,18,7609,9346,0,7.17,4.98
9377,40,460,0,3,5983,440,14,1.0,0.86,1,126,142,18,1,34.093210237127444,-118.39088804139338,12,15,6,,7,3,,1272,,31,365,0,7908,8924,0,6.96,5.0
9376,29,415,18,6,7123,0,0,,1.0,1,1,1,9,1,34.21906,-118.42164,11,15,10,3.0,7,4,5.0,1193,550.0,3,1125,12,7255,9198,0,7.25,4.91
9376,41,490,0,6,6279,813,14,1.0,0.95,1,5,8,18,1,33.825894,-118.3051714,11,15,6,2.0,7,3,4.0,1208,273.0,30,365,180,9070,9228,1,6.94,5.0
9376,50,20,1000,6,6247,0,14,1.0,1.0,1,3,3,9,1,34.08295,-118.18141,21,12,2,1.0,13,1,1.0,534,39.0,31,180,186,6709,9319,1,6.75,4.87
9376,41,493,0,5,4931,0,14,1.0,0.93,1,2,2,18,1,34.15988,-118.34212,17,15,2,1.0,6,1,1.0,845,143.0,5,350,255,8580,9361,0,7.31,4.98
9376,50,356,0,9,7981,0,14,1.0,0.79,1,18,18,9,1,33.99866,-118.29898,11,15,4,1.0,6,2,2.0,783,85.0,31,365,62,8273,9269,0,6.76,4.88
9377,11,453,0,5,5845,0,0,,,0,2,2,18,1,33.97924,-117.91762,20,12,2,,14,,,354,,2,30,0,6356,7378,0,6.72,4.95
9376,50,530,0,4,9221,0,14,1.0,0.99,0,17,17,9,1,34.0638,-118.12798,21,12,3,1.0,13,1,2.0,755,68.0,1,730,12,9282,9325,0,7.03,5.0
9376,43,59,0,6,9205,0,18,0.77,0.92,0,6,13,9,0,34.02037,-118.25836,27,12,2,1.0,14,1,2.0,367,65.0,1,365,6,9331,9331,1,6.38,3.0
9376,23,249,271,5,5227,655,18,1.0,0.8,1,1,1,18,1,34.16702,-118.39228,21,12,2,1.5,16,1,1.0,326,39.0,30,1125,180,5239,9313,0,7.25,4.79
9376,46,496,812,7,5825,0,18,1.0,0.56,1,1,1,18,1,34.19168,-118.40015,18,15,2,1.0,6,0,1.0,736,79.0,30,1125,180,5838,9373,0,7.35,4.85
9376,50,481,0,6,9183,0,14,1.0,1.0,0,2,2,18,1,34.13348521629251,-117.9779050226756,11,15,4,1.0,6,2,2.0,647,110.0,2,365,84,9263,9364,1,6.94,4.71
9376,50,490,974,5,5426,214,14,1.0,0.99,0,15,17,32,1,33.9868,-118.10189,11,15,4,1.0,6,1,3.0,1074,98.0,3,28,114,6854,9358,0,7.43,4.76
9376,18,568,0,5,7062,352,14,1.0,0.99,0,24,30,18,1,34.14707410618344,-118.1107696810972,20,12,2,2.0,7,1,1.0,583,57.0,1,365,144,8793,9349,1,7.04,4.84
9376,35,80,0,5,7264,0,14,0.96,0.97,0,20,33,18,1,33.99263,-117.88358,20,12,2,1.5,16,1,1.0,644,62.0,1,28,48,8562,9276,0,7.32,4.35
9376,45,448,0,4,6232,0,14,1.0,0.98,1,84,95,18,1,34.1032,-118.34615,27,12,2,1.0,14,0,1.0,486,84.0,31,1125,0,6950,8940,0,7.45,4.71
9376,30,332,0,6,7863,0,12,0.9,0.9,0,4,4,18,1,33.96797,-118.34673,20,12,2,1.0,14,1,1.0,245,60.0,31,365,62,9252,9252,0,7.35,5.0
9376,47,237,0,19,6144,1031,18,0.97,0.64,0,104,318,32,1,34.10206,-118.33569,18,15,4,2.0,7,2,2.0,432,226.0,31,1125,0,7341,8983,0,6.66,4.8
9377,34,466,0,5,9084,437,14,1.0,1.0,0,3,3,18,1,34.044814,-118.25666,13,12,2,,14,1,,333,,1,365,6,6841,9029,1,7.89,4.42
9377,40,387,0,3,5681,150,0,,,,14,26,18,1,34.005649839029175,-118.4915743822708,18,15,5,1.5,9,2,2.0,358,268.0,1,365,255,8912,9344,1,7.44,4.69
9376,50,486,583,7,5659,271,14,1.0,1.0,1,2,3,18,1,33.90395,-118.35034,11,15,4,2.0,7,2,2.0,525,163.0,3,21,114,6424,9347,1,7.13,4.96
9376,25,341,33,6,5389,50,14,0.94,1.0,0,5,6,32,1,34.17683830054088,-118.3440302812523,18,15,2,1.0,6,1,1.0,878,130.0,4,190,136,6859,9354,0,7.42,4.76
9376,43,139,0,6,6798,72,14,1.0,0.99,,20,20,18,1,33.9179352,-118.1213039,18,15,8,2.0,7,2,4.0,651,156.0,2,365,108,9126,9347,1,7.05,5.0
9377,55,529,158,7,5872,32,14,0.99,0.99,0,34,38,18,1,34.07462,-118.30492,11,15,8,,9,4,,1231,,30,365,0,8004,8046,0,6.81,4.5
9376,40,444,0,4,7873,0,14,1.0,0.83,0,280,352,18,1,34.0392,-117.85913,11,15,9,3.0,7,5,5.0,726,351.0,29,365,58,9258,9258,0,6.39,5.0
9376,37,59,0,4,7593,0,14,1.0,1.0,0,48,63,9,1,34.058863949426936,-118.0151182582836,11,15,2,1.0,6,1,1.0,229,68.0,2,365,48,9179,9346,1,6.38,4.63
9376,21,481,0,7,4807,0,14,1.0,0.96,1,5,5,32,1,34.2361003428792,-118.40037639869608,17,15,2,1.0,6,0,1.0,592,78.0,30,365,60,9247,9247,0,7.16,5.0
9376,32,54,0,4,8553,0,12,0.67,0.73,0,3,3,18,1,34.132875726931346,-118.20843621448869,11,15,6,2.0,7,3,3.0,592,320.0,30,90,60,9206,9206,0,7.4,5.0
9377,44,400,417,4,4777,770,18,0.8,0.8,1,4,18,18,1,34.00088,-118.43871,18,15,2,1.0,6,0,1.0,171,72.0,31,1125,62,5568,9222,0,6.8,4.44
9376,50,473,0,9,8124,0,14,1.0,0.98,1,6,6,18,1,34.65018,-118.2078,17,15,3,1.0,6,1,2.0,933,74.0,1,365,84,8919,9372,0,7.21,4.88
9376,18,433,1000,7,4484,103,14,1.0,0.96,1,4,4,32,1,34.13428,-118.37049,11,15,8,4.0,7,4,5.0,1142,447.0,1,90,255,9060,9364,0,7.01,4.96
9376,50,489,664,7,8272,0,14,1.0,0.97,0,7,11,18,1,33.92769661742976,-118.36219848447504,20,12,2,1.0,13,1,1.0,594,59.0,2,365,216,8834,9353,0,7.2,4.76
9376,47,446,0,5,7766,134,14,1.0,0.71,0,18,35,18,1,34.05872985228725,-118.30779710227736,20,12,1,2.0,14,1,1.0,464,100.0,30,365,120,9252,9375,0,7.48,5.0
9376,24,306,236,5,7792,0,14,1.0,,0,1,2,18,1,33.82381,-118.27166,18,15,3,1.0,6,0,4.0,751,515.0,2,28,0,7813,7869,0,7.29,5.0
9377,49,0,0,5,5660,168,14,1.0,0.98,0,31,45,18,1,34.03593,-118.38971,25,15,2,1.0,6,0,0.0,443,81.0,30,1125,0,6830,7363,1,6.35,4.85
9376,32,86,0,6,6713,138,14,0.9,0.99,0,9,14,18,1,33.9466348,-117.9896275,12,15,12,4.0,7,5,7.0,1336,708.0,4,180,0,8396,8983,1,6.62,4.71
9377,43,185,0,6,5349,403,0,,,0,1,1,18,1,34.016057218739384,-118.42313504057373,18,15,2,,6,1,,174,,30,45,0,6155,6159,0,7.24,5.0
9376,26,101,0,9,8553,0,0,,,0,2,3,18,1,33.807509533505566,-118.19523616006516,11,15,2,1.0,6,1,1.0,112,79.0,31,365,62,9332,9332,0,6.77,5.0
9376,50,359,0,6,7721,183,14,1.0,0.88,0,1,1,18,1,33.88852,-118.20508,17,15,3,1.0,6,1,2.0,973,138.0,3,5,18,8072,9340,0,7.37,4.91
9376,18,287,207,3,4870,470,12,0.7,0.75,1,1,6,18,1,34.12951,-118.24958,14,15,2,1.0,6,1,1.0,799,129.0,2,120,156,5841,9353,0,7.25,4.87
9376,29,518,0,5,9082,0,12,0.9,0.62,0,1,1,18,1,33.85696,-118.39876,11,15,8,4.5,9,4,5.0,983,2975.0,3,30,24,9248,9351,0,6.65,5.0
9376,31,354,0,4,7358,0,14,1.0,1.0,1,15,30,18,1,34.04258176305745,-118.30303767350868,16,15,13,3.0,7,4,8.0,692,245.0,3,370,156,9123,9355,1,7.28,4.69
9377,42,54,490,6,5228,98,12,0.6,0.29,0,10,16,18,1,34.09798,-118.31782,16,15,7,2.0,7,3,6.0,492,105.0,30,365,0,6495,7610,0,6.98,4.36
9377,19,517,378,6,4318,272,12,1.0,0.82,1,2,8,18,1,34.040945281388424,-118.3463630452752,17,15,2,1.0,6,1,2.0,564,123.0,30,90,240,8988,9199,0,7.01,5.0
9376,50,351,0,4,8452,420,18,1.0,0.74,1,7,14,18,1,34.17834656691839,-118.55056890721104,11,15,6,2.0,7,3,4.0,1235,264.0,4,365,152,8625,9354,0,6.77,4.8
9376,17,217,0,6,8654,0,14,1.0,0.84,0,2,3,9,1,33.974925943143674,-117.86623120307922,20,12,2,1.5,9,1,1.0,1015,59.0,1,180,18,8886,9360,0,6.42,4.78
9377,46,530,444,7,6328,275,18,1.0,0.85,1,3,5,32,1,34.06989,-118.33467,18,15,2,,6,,,300,,30,60,120,7342,9100,1,6.87,4.76
9376,47,354,0,5,8343,149,14,1.0,0.93,1,24,29,18,1,34.04032,-117.9316,11,15,8,2.5,9,3,4.0,908,178.0,2,365,102,9217,9367,1,7.18,4.88
9377,42,343,310,5,5889,243,0,,,0,1,2,18,1,34.1932,-118.49869,20,12,1,,14,,,596,,30,120,0,6086,8308,0,7.14,4.97
9376,30,488,1000,6,8555,180,14,1.0,0.56,0,8,12,18,1,33.8299613,-118.314014,18,15,6,1.0,6,1,2.0,621,98.0,1,365,42,9264,9318,0,7.02,4.86
9376,30,260,27,5,4923,56,18,1.0,0.95,0,5,10,9,1,34.09753,-118.33662,18,15,2,1.0,6,0,1.0,335,54.0,31,1125,0,5507,8597,0,7.7,4.62
9376,50,376,0,4,7319,433,14,1.0,0.79,1,8,8,32,1,34.181615,-118.1395388,11,15,4,2.0,7,2,2.0,678,315.0,3,366,48,8954,9288,0,6.93,4.89
9376,49,498,129,6,5756,221,14,1.0,1.0,1,2,2,18,1,34.044178,-118.178774,11,15,16,3.0,7,6,8.0,1049,393.0,3,1125,174,8148,9361,0,7.3,4.9
9376,50,281,0,8,7355,0,18,1.0,0.96,0,7,7,18,1,34.14925,-118.44897,18,15,2,1.0,6,1,1.0,907,103.0,30,180,60,9314,9314,0,7.46,5.0
9376,47,184,0,7,5832,0,14,1.0,0.99,1,2,2,18,1,34.70984,-118.06414,20,12,1,1.0,13,1,1.0,543,27.0,2,26,96,5850,9364,0,7.49,4.72
9376,48,515,987,8,4688,147,18,1.0,0.95,1,5,11,18,1,34.04635,-118.33642,18,15,2,1.0,6,1,2.0,1123,132.0,31,365,62,8140,9189,0,7.05,5.0
9376,48,469,0,5,6193,0,18,0.8,0.86,1,1,1,18,1,34.078702595061934,-118.3618253786086,27,12,1,1.0,14,1,1.0,331,110.0,30,90,180,8505,9306,0,7.44,5.0
9376,41,389,63,5,6023,126,14,1.0,0.92,1,3,5,18,1,34.16673,-118.24009,20,12,1,1.0,13,1,1.0,450,83.0,2,90,24,6098,9310,0,7.25,4.58
9377,34,446,222,11,5126,74,18,0.0,1.0,1,2,3,18,1,34.05171,-118.64392,11,15,6,,7,,,1131,,3,30,60,5464,9137,1,7.14,4.85
9376,50,531,0,5,6124,142,14,1.0,0.97,1,66,110,18,1,34.12378,-118.07181,11,15,6,2.0,7,2,2.0,1017,226.0,2,365,30,9080,9349,0,7.32,5.0
